Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
tyson-beckford-sweater-1,'Tyson Beckford Sweater' BLACK,"<p>80% Lambswool | 20% Nylon</p>
<p>Yarn from Japan</p>
<p>Fits true to size </p>
<p><br></p>
<p> </p>",DENIM TEARS,,Jacket,"",false,Size,S,,,,,302-101-06-S,907.18474,shopify,0,deny,manual,275.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/ScreenShot2021-09-13at3.20.03PM.png?v=1647984597,1,Front of sweater. Black knit sweater with Pan African flag,false,,"This knit sweater is made from 80% Lambswool and 20% Nylon Yarn. 
The yarn used for the sweater is sourced from Japan.  
The sweater fits true to size. ",,,,,,,,,,,,,,,lb,PC040100,78.00,active
tyson-beckford-sweater-1,,,,,,,,,M,,,,,302-101-06-M,907.18474,shopify,0,deny,manual,275.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/007.jpg?v=1647984598,2,Back of sweater. Black knit sweater,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
tyson-beckford-sweater-1,,,,,,,,,L,,,,,302-101-06-L,907.18474,shopify,0,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
tyson-beckford-sweater-1,,,,,,,,,XL,,,,,302-101-06-XL,907.18474,shopify,0,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
tyson-beckford-sweater-1,,,,,,,,,XXL,,,,,302-101-06-XXL,907.18474,shopify,1,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
tyson-beckford-sweater,'Tyson Beckford Sweater' RED,"<p>80% Lambswool | 20% Nylon</p>
<p>Yarn from Japan</p>
<p>Fits true to size </p>
<p><br></p>
<p> </p>",DENIM TEARS,,Jacket,"",false,Size,S,,,,,302-300-06-S,907.18474,shopify,3,deny,manual,275.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/020.jpg?v=1648838674,1,Front of sweater. Red knit sweater with Pan African flag,false,,"This knit sweater is made from 80% Lambswool and 20% Nylon Yarn. 
The yarn used for the sweater is sourced from Japan.  
The sweater fits true to size. ",,,,,,,,,,,,,,,lb,PC040100,78.00,draft
tyson-beckford-sweater,,,,,,,,,M,,,,,302-300-06-M,907.18474,shopify,11,deny,manual,275.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/ScreenShot2021-09-13at2.51.06PM.png?v=1648838675,2,Back of sweater. Red knit sweater,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
tyson-beckford-sweater,,,,,,,,,L,,,,,302-300-06-L,907.18474,shopify,18,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
tyson-beckford-sweater,,,,,,,,,XL,,,,,302-300-06-XL,907.18474,shopify,15,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
tyson-beckford-sweater,,,,,,,,,XXL,,,,,302-300-06-XXL,907.18474,shopify,15,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
copy-of-tyson-beckford-sweater,'Tyson Beckford Sweater' NAVY,"<p>80% Lambswool | 20% Nylon</p>
<p>Yarn from Japan</p>
<p>Fits true to size </p>
<p><br></p>
<p> </p>",DENIM TEARS,,Jacket,"",false,Size,S,,,,,302-080-06-S,907.18474,shopify,7,deny,manual,275.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/011_a206ad3b-1577-4410-83b1-d086acad4240.jpg?v=1648838584,1,Front of sweater. Navy knit sweater with Pan African flag,false,,"This knit sweater is made from 80% Lambswool and 20% Nylon Yarn. 
The yarn used for the sweater is sourced from Japan.  
The sweater fits true to size. ",,,,,,,,,,,,,,,lb,PC040100,78.00,draft
copy-of-tyson-beckford-sweater,,,,,,,,,M,,,,,302-080-06-M,907.18474,shopify,10,deny,manual,275.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/012.jpg?v=1648838585,2,Back of sweater. Navy knit sweater ,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
copy-of-tyson-beckford-sweater,,,,,,,,,L,,,,,302-080-06-L,907.18474,shopify,10,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
copy-of-tyson-beckford-sweater,,,,,,,,,XL,,,,,302-080-06-XL,907.18474,shopify,16,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
copy-of-tyson-beckford-sweater,,,,,,,,,XXL,,,,,302-080-06-XXL,907.18474,shopify,13,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,78.00,
plan-jane-dark-wash,plan Jane dark wash,"",DENIM TEARS,,,"",false,Size,27,,,,,A1592-0001-27,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,lb,,,active
plan-jane-dark-wash,,,,,,,,,28,,,,,A1592-0001-28,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,29,,,,,A1592-0001-29,0.0,shopify,1,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,30,,,,,A1592-0001-30,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,31,,,,,A1592-0001-31,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,32,,,,,A1592-0001-32,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,33,,,,,A1592-0001-33,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,34,,,,,A1592-0001-34,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,36,,,,,A1592-0001-36,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,38,,,,,A1592-0001-38,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
plan-jane-dark-wash,,,,,,,,,40,,,,,A1592-0001-40,0.0,shopify,0,deny,manual,250.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-black,VINTAGE BLACK,"",DENIM TEARS,,,"",false,Size,28,,,,,A2634-0001-28,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,false,,,,,,,,,,,,,,,,,lb,,,active
vintage-black,,,,,,,,,30,,,,,A2634-0001-30,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-black,,,,,,,,,32,,,,,A2634-0001-32,0.0,shopify,10,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-black,,,,,,,,,34,,,,,A2634-0001-34,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-black,,,,,,,,,36,,,,,A2634-0001-36,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-black,,,,,,,,,38,,,,,A2634-0001-38,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-indigo,VINTAGE INDIGO,"",DENIM TEARS,,,"",false,Size,28,,,,,A2634-0000-28,0.0,shopify,1,deny,manual,0.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,lb,,,active
vintage-indigo,,,,,,,,,30,,,,,A2634-0000-30,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-indigo,,,,,,,,,32,,,,,A2634-0000-32,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-indigo,,,,,,,,,34,,,,,A2634-0000-34,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-indigo,,,,,,,,,36,,,,,A2634-0000-36,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
vintage-indigo,,,,,,,,,38,,,,,A2634-0000-38,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
virginia-tears-sweatshirt,The Virginia 1619 Hoodie Grey,"<p>Made in the USA </p>
<p>100% Cotton</p>",DENIM TEARS,,,"",true,Size,S,,,,,201-070-25-S,453.59237,shopify,7,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_115.jpg?v=1634845663,1,,false,,This hoodie is made in the USA from 100% Cotton,,,,,,,,,,,,,,,lb,PC040100,40.00,active
virginia-tears-sweatshirt,,,,,,,,,M,,,,,201-070-25-M,453.59237,shopify,0,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Image_116.jpg?v=1634845663,2,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
virginia-tears-sweatshirt,,,,,,,,,L,,,,,201-070-25-L,453.59237,shopify,-1,deny,manual,150.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
virginia-tears-sweatshirt,,,,,,,,,XL,,,,,201-070-25-XL,453.59237,shopify,0,deny,manual,150.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
virginia-tears-sweatshirt,,,,,,,,,XXL,,,,,201-070-25-XXL,453.59237,shopify,0,deny,manual,150.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,40.00,
denim-u-sweatpant,Cotton Wreath Peace University Sweatpant,"<p>100% Cotton </p>
<p>Made in the USA </p>",DENIM TEARS,,,"",false,Size,S,,,,,401-070-27-S,453.59237,shopify,0,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/048.jpg?v=1630112035,1,,false,,This sweatpant is made in the USA from 100% Cotton,,,,,,,,,,,,,,,lb,PC040100,32.00,active
denim-u-sweatpant,,,,,,,,,M,,,,,401-070-27-M,453.59237,shopify,0,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/049.jpg?v=1630112035,2,,,,,,,,,,,,,,,,,,,lb,PC040100,32.00,
denim-u-sweatpant,,,,,,,,,L,,,,,401-070-27-L,453.59237,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,32.00,
denim-u-sweatpant,,,,,,,,,XL,,,,,401-070-27-XL,453.59237,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,32.00,
denim-u-sweatpant,,,,,,,,,XXL,,,,,401-070-27-XXL,453.59237,shopify,9,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,32.00,
denim-u,Cotton Wreath Peace University Crewneck,"<p>Made in the USA</p>
<p>100% Cotton</p>",DENIM TEARS,,,"",false,Size,S,,,,,301-070-27-S,453.59237,shopify,4,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/CREW.jpg?v=1626047838,1,,false,,,,,,,,,,,,,,,,,lb,,32.00,active
denim-u,,,,,,,,,M,,,,,301-070-27-M,453.59237,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
denim-u,,,,,,,,,L,,,,,301-070-27-L,453.59237,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
denim-u,,,,,,,,,XL,,,,,301-070-27-XL,453.59237,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
denim-u,,,,,,,,,XXL,,,,,301-070-27-XXL,453.59237,shopify,0,deny,manual,120.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
virginia-tears-crew-neck,DENIM TEARS x VIRGINIA crewneck,Made in the USA,DENIM TEARS,,,"",false,Size,S,,,,,301-070-25-S,453.59237,shopify,4,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/virginacopy.jpg?v=1626047330,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
virginia-tears-crew-neck,,,,,,,,,M,,,,,301-070-25-M,453.59237,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
virginia-tears-crew-neck,,,,,,,,,L,,,,,301-070-25-L,453.59237,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
virginia-tears-crew-neck,,,,,,,,,XL,,,,,301-070-25-XL,453.59237,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
virginia-tears-crew-neck,,,,,,,,,XXL,,,,,301-070-25-XXL,453.59237,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgina,The Virginia 1619 Tee White,"<p data-mce-fragment=""1"">Made in USA</p>
<p data-mce-fragment=""1"">100% Cotton</p>",DENIM TEARS,,,"",true,Size,S,,,,,101-500-25-S,453.59237,shopify,4,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/VirginaxDT.jpg?v=1626047047,1,,false,,This t-shirt is made in the USA from 100% Cotton,,,,,,,,,,,,,,,lb,PC040100,22.00,active
virgina,,,,,,,,,M,,,,,101-500-25-M,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
virgina,,,,,,,,,L,,,,,101-500-25-L,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
virgina,,,,,,,,,XL,,,,,101-500-25-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
virgina,,,,,,,,,XXL,,,,,101-500-25-XXL,453.59237,shopify,-1,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,PC040100,22.00,
saint-mary,Saint Mary,"<p data-mce-fragment=""1"">Made in USA</p>
<p data-mce-fragment=""1"">100% Cotton</p>",DENIM TEARS,,,"",false,Size,S,,,,,101-101-03-S,453.59237,shopify,2,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/Mary_flatcopy.jpg?v=1625870882,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
saint-mary,,,,,,,,,M,,,,,101-101-03-M,453.59237,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/BlackShirtback_7c302f53-429a-439e-bbcd-4a48a77d78cf.jpg?v=1625870888,2,,,,,,,,,,,,,,,,,,,lb,,,
saint-mary,,,,,,,,,L,,,,,101-101-03-L,453.59237,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
saint-mary,,,,,,,,,XL,,,,,101-101-03-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
saint-mary,,,,,,,,,XXL,,,,,101-101-03-XXL,453.59237,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
crown-made-of-cotton,Crown Made of Cotton,"",DENIM TEARS,,,"",false,Size,S,,,,,101-101-02-S,453.59237,shopify,1,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/CottonMadeofCrownscopy.jpg?v=1625870440,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
crown-made-of-cotton,,,,,,,,,M,,,,,101-101-02-M,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/BlackShirtback_91fd4041-3a57-4631-9f37-17e3bb357db5.jpg?v=1625870440,2,,,,,,,,,,,,,,,,,,,lb,,,
crown-made-of-cotton,,,,,,,,,L,,,,,101-101-02-L,453.59237,shopify,1,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
crown-made-of-cotton,,,,,,,,,XL,,,,,101-101-02-XL,453.59237,shopify,1,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
crown-made-of-cotton,,,,,,,,,XXL,,,,,101-101-02-XXL,453.59237,shopify,1,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
snt,SNT,Made in USA,DENIM TEARS,,,"",false,Size,S,,,,,101-101-18-S,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/SNT.jpg?v=1625868115,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
snt,,,,,,,,,M,,,,,101-101-18-M,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/BlackShirtback.jpg?v=1625868116,2,,,,,,,,,,,,,,,,,,,lb,,,
snt,,,,,,,,,L,,,,,101-101-18-L,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
snt,,,,,,,,,XL,,,,,101-101-18-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
snt,,,,,,,,,XXL,,,,,101-101-18-XXL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,,
late-capitalism-1,“You scream...I scream...we all scream”,"<p>Made in the USA </p>
<p>100% Cotton</p>",DENIM TEARS,,Shirt,"",false,Size,S,,,,,101-101-33-S,453.59237,shopify,6,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/LateCapitalism_black.jpg?v=1625177880,1,,false,,,,,,,,,,,,,,,,,lb,,22.00,active
late-capitalism-1,,,,,,,,,M,,,,,101-101-33-M,453.59237,shopify,-1,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
late-capitalism-1,,,,,,,,,L,,,,,101-101-33-L,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
late-capitalism-1,,,,,,,,,XL,,,,,101-101-33-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
late-capitalism-1,,,,,,,,,XXL,,,,,101-101-33-XXL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
late-capitalism,“You scream...I scream...we all scream”,"<p>Made in the USA </p>
<p>100% Cotton</p>",DENIM TEARS,,Shirt,"",false,Size,S,,,,,101-500-33-S,453.59237,shopify,0,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/LateCapitalism.jpg?v=1625163535,1,,false,,,,,,,,,,,,,,,,,lb,,22.00,active
late-capitalism,,,,,,,,,M,,,,,101-500-33-M,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
late-capitalism,,,,,,,,,L,,,,,101-500-33-L,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
late-capitalism,,,,,,,,,XL,,,,,101-500-33-XL,453.59237,shopify,0,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
late-capitalism,,,,,,,,,XXL,,,,,101-500-33-XXL,453.59237,shopify,-1,deny,manual,50.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,22.00,
cpt-bandana-hat,CPT bandana hat,"<p>Made in the USA</p>
<p>100% Tencel </p>
<p><br></p>",DENIM TEARS,,Hat,"",false,Size,OS,,,,,BANDANA-HAT,453.59237,shopify,0,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/DSCF0165.png?v=1624922260,1,,false,,,,,,,,,,,,,,,,,lb,,,draft
cpt-trucker-hat,CPT Trucker Hat,Embroidered trucker hat,DENIM TEARS,,Hat,"",false,Title,Default Title,,,,,501-101-31-OS,453.59237,shopify,1,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/ScreenShot2021-06-25at6.09.44PM.png?v=1624905525,1,,false,,,,,,,,,,,,,,,,,lb,,15.00,draft
cpt-2021,"CPT, 2021","<p data-mce-fragment=""1""><b data-mce-fragment=""1""><strong>PRICE ON REQUEST | info@denimtears.com</strong></b></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1""><i data-mce-fragment=""1"">CPT, 2021</i></b></p>
<p data-mce-fragment=""1"">Tremaine Emory<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""> Edition of 25 </p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><i data-mce-fragment=""1""><span style=""text-decoration: underline;"">Measurements</span> </i></p>
<p data-mce-fragment=""1"">Installed the work is 46” in width by 15” in height </p>
<p data-mce-fragment=""1"">Plates made with DIBOND aluminum </p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">Plates measure 7” by 1.75” <br><span data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1"">Clocks measure 10” x 10” <br><span data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""></span>4 Clocks </p>
<p data-mce-fragment=""1"">4 Dibond plates </p>
<p data-mce-fragment=""1""><strong><em>Each piece is signed and number on archival paper </em></strong><br><strong></strong></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></span></p>
<p data-mce-fragment=""1"">S/N 705-101-31</p>",DENIM TEARS,,,"",false,Size,O/S,,,,,CLOCK-1,2267.96185,shopify,0,deny,manual,0.00,,true,false,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/CPT_2021.jpg?v=1625011596,1,,false,,,,,,,,,,,,,,,,,lb,,,active
cpt-2021,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0258/6102/9962/products/coa2.jpg?v=1625011617,2,,,,,,,,,,,,,,,,,,,,,,
copy-of-cpt-hoodie-black,CPT Hoodie YELLOW,"<meta charset=""UTF-8"">
<p>Made in the USA </p>
<p>14OZ 100% COTTON</p>
<p>BRUSHED GABARDINE</p>
<p>F/T WITH HEAVY RIB</p>",DENIM TEARS,,Hoodie,"",false,Size,S,,,,,201-010-31-S,0.0,shopify,4,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/085.jpg?v=1630111302,1,,false,,,,,,,,,,,,,,,,,lb,,40.00,active
copy-of-cpt-hoodie-black,,,,,,,,,M,,,,,201-010-31-M,0.0,shopify,4,deny,manual,140.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/086.jpg?v=1630111302,2,,,,,,,,,,,,,,,,,,,lb,,40.00,
copy-of-cpt-hoodie-black,,,,,,,,,L,,,,,201-010-31-L,0.0,shopify,0,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,40.00,
copy-of-cpt-hoodie-black,,,,,,,,,XL,,,,,201-010-31-XL,0.0,shopify,5,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,40.00,
copy-of-cpt-hoodie-black,,,,,,,,,XXL,,,,,201-010-31-XXL,0.0,shopify,2,deny,manual,140.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,40.00,
cpt-sweat-pant-grey,CPT Sweat pant grey,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">Made in the USA </p>
<p data-mce-fragment=""1"">9.5OZ </p>
<p data-mce-fragment=""1"">100% COTTON</p>
<p data-mce-fragment=""1""> </p>",DENIM TEARS,,Sweatpants,"",false,Size,S,,,,,401-070-31-S,0.0,shopify,1,deny,manual,110.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/092.jpg?v=1630111437,1,,false,,,,,,,,,,,,,,,,,lb,,32.00,draft
cpt-sweat-pant-grey,,,,,,,,,M,,,,,401-070-31-M,0.0,shopify,0,deny,manual,110.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/094.jpg?v=1630111437,2,,,,,,,,,,,,,,,,,,,lb,,32.00,
cpt-sweat-pant-grey,,,,,,,,,L,,,,,401-070-31-L,0.0,shopify,0,deny,manual,110.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
cpt-sweat-pant-grey,,,,,,,,,XL,,,,,401-070-31-XL,0.0,shopify,8,deny,manual,110.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
cpt-sweat-pant-grey,,,,,,,,,XXL,,,,,401-070-31-XXL,0.0,shopify,4,deny,manual,110.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
cpt-swaeat-pant-yellow,CPT Sweat pant yellow,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">Made in the USA </p>
<p data-mce-fragment=""1"">9.5 OZ</p>
<p data-mce-fragment=""1"">100% COTTON</p>
<p data-mce-fragment=""1""> </p>",DENIM TEARS,,Sweatpants,"",false,Size,S,,,,,401-600-31-S,0.0,shopify,0,deny,manual,110.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/051.jpg?v=1630111493,1,,false,,,,,,,,,,,,,,,,,lb,,32.00,draft
cpt-swaeat-pant-yellow,,,,,,,,,M,,,,,401-600-31-M,0.0,shopify,1,deny,manual,110.00,,true,true,"",https://cdn.shopify.com/s/files/1/0258/6102/9962/products/052.jpg?v=1630111493,2,,,,,,,,,,,,,,,,,,,lb,,32.00,
cpt-swaeat-pant-yellow,,,,,,,,,L,,,,,401-600-31-L,0.0,shopify,2,deny,manual,110.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
cpt-swaeat-pant-yellow,,,,,,,,,XL,,,,,401-600-31-XL,0.0,shopify,1,deny,manual,110.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,lb,,32.00,
